dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.100000,13.034961,26.092473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,13.214961,26.272473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.394961,26.452473,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,13.574961,26.632473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.754961,26.812473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.934961,26.992473,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,14.114961,27.172473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,14.294961,27.352473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.474961,27.532473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.654961,27.712473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.834961,27.892473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,15.014961,28.072473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,15.194961,28.252473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,15.374961,28.432473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,15.554961,28.612473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,15.734961,28.792473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,15.914925,28.972437,8.998208,-0.089585,-4.479242,1.570796
0.020000,21.100000,16.094739,29.152252,8.990712,-0.374822,-14.261851,1.570796
0.020000,21.100000,16.274247,29.331759,8.975389,-0.766126,-19.565217,1.570796
0.020000,21.100000,16.453292,29.510804,8.952241,-1.157431,-19.565217,1.570796
0.020000,21.100000,16.631717,29.689229,8.921266,-1.548735,-19.565217,1.570796
0.020000,21.100000,16.809367,29.866879,8.882465,-1.940039,-19.565217,1.570796
0.020000,21.100000,16.986083,30.043596,8.835838,-2.331344,-19.565217,1.570796
0.020000,21.101663,17.113944,30.171467,6.393547,-122.114549,-5989.160259,1.540996
0.020000,21.107208,17.231849,30.289502,5.901790,-24.587880,4876.333463,1.505783
0.020000,21.116533,17.342925,30.400969,5.573313,-16.423837,408.202129,1.467342
0.020000,21.129421,17.446433,30.505276,5.215372,-17.897049,-73.660595,1.425400
0.020000,21.145536,17.541682,30.601879,4.830126,-19.262284,-68.261776,1.379716
0.020000,21.164419,17.628084,30.690320,4.422081,-20.402279,-56.999722,1.330101
0.020000,21.185497,17.705233,30.770297,3.998827,-21.162679,-38.020028,1.276463
0.020000,21.208120,17.772989,30.841730,3.571647,-21.358999,-9.815969,1.218851
0.020000,21.231627,17.831561,30.904843,3.155674,-20.798685,28.015709,1.157503
0.020000,21.255450,17.881560,30.960228,2.769230,-19.322199,73.824300,1.092885
0.020000,21.279222,17.923997,31.008869,2.432040,-16.859493,123.135299,1.025711
0.020000,21.302878,17.960200,31.052115,2.162326,-13.485707,168.689266,0.956922
0.020000,21.326703,17.991664,31.091582,1.973349,-9.448836,201.843569,0.887625
0.020000,21.351297,18.019852,31.128991,1.870466,-5.144164,215.233582,0.818994
0.020000,21.377459,18.046011,31.165988,1.849819,-1.032325,205.591962,0.752155
0.020000,21.406026,18.071047,31.203972,1.899227,2.470417,175.137107,0.688081
0.020000,21.437717,18.095500,31.244001,2.001443,5.110769,132.017605,0.627508
0.020000,21.473045,18.119593,31.286762,2.138070,6.831342,86.028650,0.570892
0.020000,21.512263,18.143316,31.332597,2.291737,7.683361,42.600923,0.518448
0.020000,21.555370,18.166515,31.381550,2.447642,7.795259,5.594938,0.470201
0.020000,21.602153,18.188975,31.433445,2.594757,7.355736,-21.976175,0.426044
0.020000,21.652247,18.210477,31.487959,2.725678,6.546078,-40.482898,0.385772
0.020000,21.705189,18.230832,31.544680,2.836047,5.518428,-51.382517,0.349130
0.020000,21.760470,18.249899,31.603156,2.923821,4.388695,-56.486616,0.315835
0.020000,21.817564,18.267587,31.662928,2.988590,3.238442,-57.512662,0.285599
0.020000,21.875962,18.283852,31.723548,3.031007,2.120857,-55.879259,0.258143
0.020000,21.935179,18.298687,31.784595,3.052360,1.067684,-52.658650,0.233203
0.020000,21.994770,18.312118,31.845681,3.054270,0.095490,-48.609718,0.210538
0.020000,22.054327,18.324196,31.906450,3.038484,-0.789317,-44.240304,0.189925
0.020000,22.113486,18.334987,31.966585,3.006749,-1.586759,-39.872103,0.171165
0.020000,22.171920,18.344568,32.025800,2.960735,-2.300673,-35.695718,0.154080
0.020000,22.229341,18.353024,32.083840,2.901996,-2.936944,-31.813547,0.138510
0.020000,22.285492,18.360441,32.140479,2.831949,-3.502361,-28.270861,0.124315
0.020000,22.340148,18.366908,32.195516,2.751871,-4.003907,-25.077290,0.111369
0.020000,22.393111,18.372511,32.248774,2.662904,-4.448338,-22.221571,0.099561
0.020000,22.444205,18.377335,32.300096,2.566065,-4.841957,-19.680937,0.088792
0.020000,22.493277,18.381459,32.349341,2.462255,-5.190502,-17.427266,0.078975
0.020000,22.540192,18.384959,32.396386,2.352273,-5.499117,-15.430710,0.070034
0.020000,22.584831,18.387907,32.441123,2.236826,-5.772357,-13.662001,0.061900
0.020000,22.627091,18.390369,32.483454,2.116541,-6.014227,-12.093510,0.054512
0.020000,22.666878,18.392405,32.523293,1.991977,-6.228227,-10.699986,0.047817
0.020000,22.704113,18.394074,32.560566,1.863629,-6.417399,-9.458638,0.041768
0.020000,22.738726,18.395425,32.595205,1.731941,-6.584383,-8.349182,0.036322
0.020000,22.770683,18.396508,32.627180,1.598756,-6.659267,-3.744199,0.031439
0.020000,22.800023,18.397366,32.656532,1.467628,-6.556391,5.143807,0.027074
0.020000,22.826828,18.398040,32.683346,1.340681,-6.347320,10.453557,0.023180
0.020000,22.851188,18.398562,32.707712,1.218289,-6.119609,11.385537,0.019717
0.020000,22.873200,18.398962,32.729727,1.100772,-5.875884,12.186244,0.016647
