dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.963185,17.910063,25.944278,11.925512,10.094363,34.462244,1.425400
0.020000,18.003778,18.149426,26.187058,12.139024,10.675589,29.061297,1.379716
0.020000,18.056668,18.390894,26.434251,12.359657,11.031659,17.803490,1.330101
0.020000,18.123111,18.633559,26.685848,12.579825,11.008424,-1.161753,1.276463
0.020000,18.204267,18.876107,26.941613,12.788259,10.421677,-29.337330,1.218851
0.020000,18.301058,19.116769,27.201010,12.969843,9.079195,-67.124119,1.157503
0.020000,18.413986,19.353321,27.463135,13.106278,6.821743,-112.872569,1.092885
0.020000,18.542956,19.583168,27.726693,13.177866,3.579440,-162.115188,1.025711
0.020000,18.687126,19.803524,27.990021,13.166413,-0.572678,-207.605888,0.956922
0.020000,18.844864,20.011683,28.251194,13.058672,-5.387053,-240.718735,0.887625
0.020000,19.013828,20.205313,28.508180,12.849290,-10.469105,-254.102631,0.818994
0.020000,19.191176,20.382710,28.759022,12.542110,-15.358984,-244.493947,0.752155
0.020000,19.373847,20.542939,29.002008,12.149289,-19.641030,-214.102282,0.688081
0.020000,19.558904,20.685878,29.235841,11.691627,-22.883124,-162.104699,0.627508
0.020000,19.743819,20.812134,29.459747,11.195313,-24.815693,-96.628449,0.570892
0.020000,19.926559,20.922802,29.673386,10.681940,-25.668654,-42.648044,0.518448
0.020000,20.105559,21.019242,29.876712,10.166298,-25.782082,-5.671415,0.470201
0.020000,20.279684,21.102920,30.069900,9.659411,-25.344343,21.886958,0.426044
0.020000,20.448168,21.175303,30.253274,9.168682,-24.536484,40.392932,0.385772
0.020000,20.610532,21.237778,30.427243,8.698472,-23.510504,51.299032,0.349130
0.020000,20.766518,21.291619,30.592259,8.250827,-22.382240,56.413207,0.315835
0.020000,20.916022,21.337966,30.748783,7.826162,-21.233232,57.450386,0.285599
0.020000,21.059049,21.377822,30.897259,7.423829,-20.116679,55.827666,0.258143
